compartment_id,week,humidity,ammonia,temperature,light,ventilation_rate,status
2,4,61.2,0.9,26.3,34.2,2.34,0
1,0,64.5,3.7,36.1,12.8,1.05,0
2,1,70.2,1.4,31.7,10.3,2.11,1
2,3,71.0,10.4,31.5,19.7,1.88,1
0,0,58.5,4.3,38.1,5.4,0.48,1
0,0,46.3,0.9,39.8,9.5,0.49,2
2,6,73.9,1.9,25.3,19.2,1.83,1
2,6,49.5,31.3,21.7,23.3,2.12,2
2,5,56.8,21.3,20.9,23.8,2.21,1
2,6,51.1,12.5,17.1,10.6,2.35,1
2,4,57.8,18.1,23.4,22.3,0.97,1
1,0,72.8,0.3,37.9,0.7,1.23,1
1,0,71.7,2.0,37.0,5.1,1.38,0
0,0,48.5,1.1,37.6,0.5,0.56,0
1,0,69.6,0.9,35.7,12.7,1.68,1
1,0,73.5,0.0,38.0,9.4,1.33,1
1,0,83.0,3.5,35.0,9.3,1.11,1
0,0,43.0,1.7,37.6,2.2,0.46,1
1,0,67.6,3.8,35.5,8.9,0.61,1
0,0,59.1,2.8,34.3,2.1,0.29,2
2,1,57.1,11.1,32.3,15.8,0.61,1
1,0,62.5,1.8,37.3,7.2,1.23,0
1,0,63.4,9.8,37.6,4.0,0.87,1
1,0,76.2,4.3,36.5,0.2,1.2,0
0,0,53.3,2.6,36.0,1.2,0.19,1
0,0,46.8,1.2,38.2,2.0,0.55,1
1,0,79.4,5.6,36.1,0.3,0.88,1
2,2,70.0,11.2,27.8,32.0,1.5,1
0,0,50.4,1.3,39.6,0.3,0.3,2
0,0,48.3,1.7,35.4,4.5,0.17,2
0,0,49.9,2.3,39.8,9.8,0.54,2
0,0,55.8,3.6,36.7,3.2,0.34,1
0,0,56.3,1.5,37.6,3.3,0.11,1
0,0,50.6,1.5,38.3,9.0,0.34,1
2,6,54.3,8.1,20.0,27.2,1.83,0
0,0,64.1,0.5,35.3,3.7,0.43,2
0,0,45.5,2.0,36.6,9.0,0.36,1
1,0,69.0,1.8,39.1,14.8,0.1,2
2,5,54.7,5.9,22.6,34.5,0.93,0
1,0,82.5,2.2,36.9,3.4,1.87,1
0,0,64.7,2.2,38.0,5.4,0.22,1
1,0,72.0,2.0,38.8,7.0,0.86,2
2,4,70.3,2.4,31.1,12.2,2.41,2
0,0,50.2,0.0,38.3,2.3,0.25,0
2,2,50.4,6.7,30.9,7.9,1.54,0
1,0,67.9,1.1,38.2,14.8,0.32,1
0,0,47.4,5.2,39.6,0.5,0.47,2
2,3,57.5,6.0,22.9,29.8,1.57,2
1,0,65.9,4.9,37.5,11.9,0.9,0
2,4,55.6,0.4,26.4,5.9,1.44,0
0,0,58.8,2.6,37.2,2.8,0.45,1
0,0,53.3,11.6,35.9,5.1,0.51,2
0,0,49.0,3.0,35.7,7.6,0.25,1
2,6,59.9,4.4,24.1,34.8,2.1,1
0,0,61.3,6.4,40.5,6.3,0.31,2
0,0,52.4,0.5,36.1,5.1,0.46,1
0,0,59.3,3.3,38.0,0.7,0.37,1
0,0,41.9,1.5,36.5,9.5,0.3,1
1,0,65.2,3.2,36.1,14.0,0.47,1
2,3,48.9,5.7,29.5,8.8,1.9,0
0,0,64.1,0.4,37.1,8.1,0.19,1
0,0,57.4,0.2,37.4,1.8,0.48,0
2,1,49.3,3.6,31.3,32.4,2.66,0
0,0,46.8,3.4,37.4,8.5,0.35,1
2,6,62.8,3.4,22.7,25.7,3.71,0
0,0,48.9,1.4,38.6,6.7,0.32,1
1,0,72.1,9.8,35.3,10.2,0.96,1
2,2,69.1,27.1,28.3,18.6,2.4,2
0,0,56.9,0.7,37.8,6.1,0.51,0
1,0,58.8,2.3,37.2,12.7,0.81,1
1,0,58.9,3.7,38.9,4.4,0.57,2
0,0,47.7,0.7,35.1,8.4,0.53,2
1,0,84.4,2.5,35.4,6.8,1.19,1
0,0,68.2,5.9,38.1,5.7,0.27,1
2,4,56.0,3.8,24.3,22.0,1.77,0
2,3,66.1,4.3,32.3,19.6,1.31,1
2,3,43.9,6.0,28.3,28.9,3.36,0
0,0,53.8,7.6,38.5,2.7,0.35,1
2,1,52.9,6.9,31.0,34.3,2.54,1
2,2,36.3,11.5,32.4,12.9,1.95,0
2,4,76.2,4.7,24.8,23.1,0.24,1
0,0,46.1,3.9,36.8,8.5,0.54,1
2,6,60.7,6.9,20.3,33.2,1.79,0
2,5,69.0,3.3,23.8,31.8,1.86,1
2,2,45.8,1.4,29.7,14.9,1.69,0
1,0,51.5,6.2,37.2,6.4,1.13,1
0,0,42.2,5.3,36.8,7.9,0.42,1
1,0,68.1,5.1,37.3,1.2,1.08,0
0,0,70.2,3.1,37.5,6.1,0.51,2
1,0,67.9,13.1,36.7,12.2,1.23,2
1,0,80.7,0.9,36.5,0.4,0.58,1
0,0,53.0,1.3,37.8,8.4,0.46,0
1,0,62.8,8.0,35.2,6.2,1.34,1
1,0,67.8,3.6,38.0,10.6,0.68,1
1,0,73.5,2.4,38.4,9.5,1.53,1
2,5,78.0,4.0,21.2,8.8,1.9,1
0,0,53.7,6.9,35.8,2.3,0.13,1
0,0,62.7,0.0,37.1,2.0,0.37,1
0,0,61.6,1.0,38.2,0.5,0.32,1
0,0,50.9,4.7,37.7,7.1,0.51,1
0,0,40.8,1.4,36.0,9.2,0.14,1
0,0,42.3,0.7,38.5,2.2,0.05,2
2,4,65.4,0.5,21.4,7.5,1.58,1
2,4,61.9,5.9,26.4,19.4,0.69,1
0,0,48.7,5.3,38.0,9.4,0.52,1
0,0,62.2,0.0,36.5,9.0,0.31,1
0,0,42.0,2.7,37.6,0.4,0.54,1
0,0,58.8,6.1,38.5,7.9,0.41,1
0,0,58.8,6.4,36.8,7.1,0.6,1
2,5,56.4,9.5,24.4,8.2,1.62,0
0,0,53.2,0.9,36.7,4.5,0.44,0
1,0,70.6,6.8,36.8,3.6,0.68,0
0,0,51.7,7.0,36.3,5.5,0.48,1
1,0,65.5,1.2,37.0,7.7,1.36,0
0,0,63.2,5.5,35.0,4.8,0.42,2
1,0,81.5,8.1,37.2,5.9,0.97,1
2,6,61.7,10.7,21.8,14.8,2.79,0
0,0,49.7,3.9,39.1,4.9,0.5,1
1,0,64.7,1.1,37.1,12.0,0.69,0
2,5,45.8,27.1,16.6,23.7,2.6,2
2,4,75.2,8.5,24.3,11.1,2.31,1
2,2,46.8,1.0,30.5,16.3,2.18,0
2,5,33.2,19.4,21.0,20.0,1.43,2
0,0,51.1,1.2,35.7,6.5,0.37,1
0,0,49.3,0.8,40.0,0.2,0.31,2
1,0,71.9,8.1,35.5,1.4,0.91,1
0,0,55.8,0.3,37.8,4.4,0.53,0
1,0,73.4,0.3,34.7,7.2,0.72,2
0,0,60.1,0.1,37.6,9.2,0.57,1
2,5,27.7,1.5,23.3,34.1,0.73,2
2,5,42.2,2.2,25.1,33.2,0.05,1
2,6,47.7,0.5,25.3,9.4,1.42,1
0,0,55.6,0.1,36.3,5.4,0.2,1
1,0,75.1,4.5,35.6,14.5,0.7,1
2,1,56.2,1.3,34.8,34.8,2.73,0
0,0,43.0,1.4,39.8,9.9,0.28,2
1,0,80.4,2.8,38.7,4.6,1.52,1
0,0,44.3,3.0,41.0,5.9,0.12,2
0,0,59.7,1.5,37.8,2.2,0.44,1
1,0,73.8,15.1,37.1,11.2,0.69,2
1,0,61.0,7.6,34.6,11.6,0.45,2
2,1,41.3,2.6,34.9,24.4,2.16,0
1,0,77.4,0.2,35.3,8.8,0.98,1
1,0,82.8,0.8,38.2,10.2,0.75,1
2,5,71.0,22.6,27.0,26.4,1.05,2
1,0,76.0,8.7,38.0,3.5,0.63,1
0,0,40.5,0.3,36.5,2.5,0.29,1
2,1,68.5,1.6,35.6,14.1,2.53,1
1,0,78.8,8.5,36.7,5.2,0.77,1
2,2,65.1,12.8,32.7,7.1,3.16,1
0,0,49.0,3.1,37.8,6.5,0.22,0
1,0,76.8,19.0,37.5,8.0,0.14,2
2,4,57.9,0.1,27.3,31.1,1.81,0
0,0,59.6,2.7,35.7,2.8,0.24,1
2,4,40.8,4.5,21.0,27.3,3.09,1
1,0,70.5,3.2,36.8,4.2,1.38,0
0,0,51.0,0.9,40.4,7.9,0.67,2
2,5,43.7,3.3,25.9,26.0,1.06,1
2,3,60.9,11.7,35.8,7.7,2.27,2
1,0,82.5,0.5,38.6,1.6,0.73,1
0,0,53.0,1.7,37.7,2.2,0.24,0
1,0,65.1,2.5,36.8,4.9,0.76,0
0,0,49.6,1.2,37.2,4.9,0.42,0
1,0,58.8,8.3,34.8,2.3,1.01,1
2,4,74.4,0.2,23.2,7.8,1.01,1
0,0,56.4,1.7,37.9,8.0,0.14,1
2,2,59.7,3.0,28.8,8.6,3.7,0
0,0,63.5,1.1,35.3,7.2,0.98,2
1,0,62.0,2.3,37.6,0.9,1.6,1
2,3,46.5,4.9,19.7,34.5,1.72,2
2,3,68.5,15.2,30.8,11.5,2.39,1
2,5,57.4,12.1,24.4,13.5,1.95,0
1,0,66.1,5.8,36.9,4.1,0.58,0
0,0,55.3,0.7,39.1,4.3,0.28,1
2,2,52.5,1.4,26.4,19.2,2.29,1
0,0,51.9,6.4,37.8,0.8,0.49,1
0,0,62.4,2.0,36.8,3.7,0.23,1
1,0,83.2,3.4,35.9,0.6,1.01,1
2,1,44.8,0.8,30.6,16.7,3.28,1
0,0,48.3,2.2,39.7,0.4,0.55,2
1,0,69.2,2.5,35.3,3.3,0.56,1
0,0,40.4,0.2,37.7,4.2,0.17,1
0,0,42.9,1.0,36.8,7.7,0.56,1
0,0,52.1,1.9,38.5,0.8,0.42,1
0,0,57.7,0.0,37.6,0.1,0.05,2
1,0,68.4,7.8,38.7,13.5,1.24,1
2,5,51.2,9.8,28.1,14.9,1.77,1
2,6,76.6,4.5,19.5,14.7,1.36,1
0,0,64.1,1.0,36.8,8.5,0.33,1
2,6,56.5,4.8,23.7,30.7,1.85,1
0,0,58.9,1.7,37.6,2.9,0.55,1
0,0,50.7,6.8,36.7,6.1,0.28,1
2,5,40.3,0.3,29.7,19.1,1.75,2
0,0,63.4,0.4,37.6,9.4,0.46,1
0,0,46.6,1.9,37.7,0.7,0.07,1
0,0,56.0,0.3,38.6,4.7,0.26,1
1,0,66.5,2.7,36.3,3.6,0.58,0
1,0,67.4,3.3,37.0,10.7,0.55,0
1,0,62.5,6.6,36.2,2.6,1.01,0
2,3,40.0,3.2,25.2,14.1,1.85,1
1,0,79.5,4.4,35.1,8.6,1.13,1
2,2,46.5,9.5,33.7,26.7,2.21,1
1,0,71.1,1.1,37.6,2.3,0.64,0
0,0,59.6,3.7,37.5,1.2,0.55,1
1,0,75.9,12.3,37.2,14.7,1.21,2
0,0,57.1,8.7,37.6,2.4,0.39,2
0,0,68.5,1.6,38.9,7.3,0.26,1
1,0,81.9,3.7,37.7,14.6,0.71,1
1,0,67.2,3.6,36.1,4.2,0.74,0
0,0,48.3,0.5,37.7,5.0,0.05,2
1,0,62.1,3.2,36.2,13.0,0.37,1
2,4,68.8,2.3,21.4,29.7,1.19,1
1,0,57.8,1.4,37.8,9.6,1.34,1
2,2,47.2,15.0,29.5,16.6,1.1,1
2,1,59.8,16.0,32.3,12.5,1.4,1
2,5,62.7,26.8,26.4,12.8,1.44,2
0,0,44.2,1.9,37.0,8.4,0.38,1
1,0,64.7,7.3,36.0,6.6,0.45,1
2,4,69.3,1.1,25.1,16.5,3.4,1
0,0,51.6,2.8,36.2,0.0,0.38,1
1,0,75.3,1.0,36.2,13.7,0.85,0
2,2,56.7,24.2,31.5,17.6,0.05,2
0,0,55.4,3.4,36.5,5.2,0.2,1
2,1,49.2,12.3,30.1,18.0,1.46,1
2,6,59.5,2.6,19.2,11.6,3.08,0
0,0,57.9,3.1,36.8,7.7,0.71,0
2,6,48.6,3.4,20.3,16.1,2.92,0
2,5,62.8,14.8,21.5,21.2,1.25,1
1,0,78.9,7.7,36.6,12.4,0.79,1
1,0,67.4,9.4,35.7,8.5,0.67,1
1,0,77.6,1.6,40.2,9.5,0.75,2
2,3,51.3,1.1,28.4,9.7,2.65,0
2,6,76.4,7.2,21.1,27.8,3.26,1
2,4,53.3,6.9,30.2,7.6,2.41,1
1,0,71.5,0.0,37.6,11.8,0.85,0
0,0,51.7,0.1,37.7,4.3,0.4,0
1,0,69.8,0.7,34.2,12.6,1.04,2
2,4,75.8,4.9,28.9,6.5,1.82,1
2,5,62.9,12.7,20.3,19.4,3.84,1
1,0,67.5,5.4,39.0,1.0,0.13,2
2,5,50.3,1.7,21.6,34.1,0.95,0
0,0,55.3,0.6,37.7,7.1,0.38,0
2,4,54.4,8.5,22.7,23.0,1.9,1
2,5,67.5,3.6,22.5,14.7,1.49,0
2,4,73.9,23.1,25.5,16.8,1.69,2
1,0,75.7,0.7,37.0,9.4,1.09,0
2,2,49.3,2.9,26.6,34.9,2.48,1
0,0,51.2,2.3,37.8,4.2,0.69,0
2,5,59.3,0.2,26.5,7.0,3.34,1
2,3,44.2,4.1,27.3,11.7,1.39,0
1,0,80.4,0.3,37.7,9.6,1.26,1
1,0,71.8,6.8,36.8,2.9,0.6,0
2,2,59.7,2.1,28.7,8.6,2.61,0
0,0,46.3,1.0,36.7,0.9,0.72,1
2,3,54.0,1.2,26.6,7.4,0.99,0
0,0,47.3,6.8,37.9,9.6,0.55,1
2,3,51.2,8.7,32.4,17.3,2.42,1
2,6,60.7,5.6,21.0,14.0,0.95,0
0,0,46.9,9.5,38.0,1.1,0.09,2
2,3,51.2,1.7,27.7,21.6,1.63,0
1,0,73.7,9.3,36.9,3.7,1.56,1
2,1,58.8,2.0,39.7,24.2,1.18,2
2,6,65.5,1.1,21.5,19.0,1.91,0
2,4,60.5,14.9,27.6,32.6,0.73,1
2,3,43.5,0.8,25.6,13.4,1.36,1
2,4,54.0,8.3,31.3,6.7,1.04,2
1,0,79.1,3.2,38.1,4.4,0.54,1
0,0,55.4,0.5,39.6,7.5,0.05,2
2,4,58.0,1.1,29.8,8.0,2.41,1
2,2,25.5,5.8,32.2,18.2,2.3,2
2,4,62.9,1.4,27.8,15.8,1.4,1
2,4,65.8,4.6,22.5,13.6,0.39,1
1,0,60.6,1.7,36.7,3.1,1.14,1
2,3,50.7,15.1,25.4,22.3,2.31,1
0,0,51.3,0.1,37.6,9.9,0.47,0
0,0,60.1,11.3,36.5,0.2,0.36,2
2,3,67.0,8.4,26.6,34.8,1.36,0
0,0,57.2,8.7,37.9,9.4,0.33,2
1,0,73.8,1.3,37.3,6.0,0.91,0
1,0,74.7,3.0,33.6,12.3,0.05,2
1,0,71.4,2.4,37.6,9.9,0.82,1
2,5,75.4,0.4,26.4,18.9,1.83,1
1,0,70.7,0.2,36.9,7.9,0.95,0
1,0,81.4,0.3,36.6,6.3,0.99,1
1,0,64.2,0.3,36.3,9.8,1.08,0
2,1,45.4,2.4,36.3,18.8,2.21,1
2,3,50.7,3.4,23.8,24.6,1.8,1
0,0,57.7,0.7,38.5,0.4,0.47,1
0,0,50.2,1.9,36.7,6.8,0.32,0
2,6,53.2,18.2,24.2,34.2,2.3,1
0,0,47.4,3.8,37.4,0.3,0.7,1
0,0,46.0,1.5,39.4,3.6,0.16,1
2,1,63.4,13.7,36.8,32.7,2.23,1
2,2,83.6,7.9,30.5,29.3,3.55,2
0,0,65.7,1.1,38.2,0.4,0.35,1
0,0,54.2,1.3,34.7,3.3,0.4,2
2,2,72.6,8.2,28.1,22.1,3.75,1
1,0,59.1,1.6,37.2,9.6,1.65,1
0,0,58.3,6.8,37.0,0.7,0.58,1
2,1,48.0,32.2,28.8,18.1,2.45,2
2,4,66.2,6.8,25.3,34.0,1.97,0
2,6,43.7,1.4,22.0,11.3,0.84,0
1,0,70.4,2.1,34.9,5.6,1.26,1
2,6,57.0,4.0,20.4,25.4,2.05,0
0,0,41.7,9.7,38.1,4.5,0.23,2
0,0,46.6,12.7,35.7,7.5,0.36,2
0,0,47.9,2.1,35.9,6.3,0.35,1
1,0,83.2,1.7,36.8,1.0,1.11,1
1,0,79.7,1.4,37.1,7.3,0.79,1
0,0,45.7,5.1,36.8,1.5,0.16,1
2,6,65.8,0.2,17.7,11.4,1.77,1
1,0,62.8,1.0,34.4,13.4,0.79,2
2,1,67.3,21.8,32.6,17.2,2.16,1
0,0,52.6,2.5,35.9,5.4,0.45,1
2,1,61.1,0.2,33.3,8.2,2.28,0
0,0,50.5,1.5,37.9,0.2,0.29,0
2,5,64.1,1.0,26.9,19.2,2.46,1
1,0,73.2,5.0,36.4,6.2,1.07,0
0,0,43.8,3.9,36.8,5.3,0.27,1
0,0,53.6,4.9,37.4,5.2,0.41,1
1,0,69.7,4.7,38.6,14.8,0.05,2
0,0,46.0,2.5,38.0,5.7,0.43,1
1,0,65.2,1.3,35.5,0.8,0.76,1
1,0,69.9,1.7,36.8,9.4,1.61,0
0,0,66.6,3.8,37.4,7.4,0.32,1
1,0,72.3,1.3,37.1,13.9,0.95,0
0,0,56.7,0.8,37.4,0.6,0.49,0
0,0,73.6,3.0,39.2,9.7,0.22,2
2,4,42.8,0.8,23.6,24.3,1.55,1
2,5,63.6,4.1,21.2,7.2,0.51,1
0,0,60.4,1.5,37.8,5.5,0.16,1
0,0,50.1,4.3,37.1,5.1,0.61,1
1,0,68.0,6.9,39.3,5.6,0.91,2
1,0,71.0,7.3,37.5,2.8,1.25,1
2,3,49.5,5.6,28.9,22.2,0.61,1
2,2,72.3,23.7,22.2,14.2,1.48,2
1,0,75.8,0.9,36.4,4.9,0.44,1
0,0,38.4,2.1,39.1,7.4,0.64,2
2,3,57.5,3.6,32.0,27.9,2.26,1
0,0,49.0,0.4,37.9,5.3,0.75,0
2,4,37.2,10.2,20.0,10.8,1.57,2
0,0,52.0,1.9,38.7,1.2,0.19,1
1,0,71.7,1.5,35.5,3.3,1.12,1
1,0,76.9,5.3,33.9,11.4,0.39,2
2,5,71.2,1.2,21.7,10.5,2.42,1
1,0,74.9,5.7,38.5,14.7,1.39,1
2,2,61.8,2.2,35.4,12.9,2.58,1
0,0,64.2,8.9,36.2,1.6,0.2,2
2,3,62.5,7.0,25.8,22.7,1.69,1
2,2,56.2,8.9,30.0,7.3,0.92,0
2,6,41.2,13.3,23.4,29.2,2.81,1
2,4,56.8,14.5,19.9,16.2,1.5,2
1,0,67.4,6.3,38.0,6.6,1.18,1
2,6,60.1,4.8,26.0,6.2,0.99,1
2,5,45.7,9.3,19.5,14.2,3.14,1
1,0,78.4,0.9,35.9,14.8,1.07,1
0,0,42.0,2.7,39.3,5.8,0.32,1
2,6,78.5,6.8,19.8,27.4,4.14,1
0,0,53.0,8.4,36.0,2.0,1.18,2
1,0,69.6,8.8,35.8,7.8,0.9,1
0,0,60.0,3.6,38.8,8.3,0.55,1
1,0,69.8,3.4,36.4,6.1,0.97,0
1,0,68.5,1.4,36.2,0.7,1.18,0
2,6,50.5,1.4,21.9,5.2,3.69,0
2,1,43.0,4.7,27.2,17.8,3.12,2
0,0,68.4,0.7,38.4,4.3,0.19,1
2,6,67.8,2.0,20.9,6.2,1.14,0
1,0,89.0,8.5,37.6,13.8,1.4,2
0,0,59.5,11.1,36.8,6.1,0.61,2
1,0,69.8,0.2,35.8,9.1,0.9,1
2,6,50.8,5.1,23.9,6.8,2.02,1
1,0,60.7,4.0,36.8,10.3,0.79,1
1,0,71.0,7.8,37.8,5.0,0.15,2
2,6,55.6,17.0,24.8,11.5,1.77,1
0,0,48.6,1.4,36.7,3.2,0.54,1
2,4,38.2,8.9,29.0,16.9,1.76,1
0,0,47.5,3.4,37.0,0.3,0.21,1
0,0,52.8,7.9,36.9,4.3,0.21,1
1,0,68.4,4.7,36.3,9.1,1.64,0
2,5,33.7,1.9,21.2,13.9,2.09,2
